episode,time (s),status,handover quality,handover type,arm status,base status,handover status,base (linear),base (angular),arm (linear),base (x),base (y),base (theta),gripper (x),gripper (y),|gripper (z), gripper (qx)|,gripper (qy),gripper (qz),gripper (qw),handover_goal (x),handover_goal (y),|handover_goal (z), handover_goal (qx)|,handover_goal (qy),handover_goal (qz),handover_goal (qw),neutral (global),happy (global),sad (global),surprise (global),fear (global),disgust (global),anger (global),contempt (global),valence (global),arousal (global),neutral (fetch),happy (fetch),sad (fetch),surprise (fetch),fear (fetch),disgust (fetch),anger (fetch),contempt (fetch),valence (fetch),arousal (fetch),nose (x),nose (y),nose (z),nose (confidence),left_eye_inner (x),left_eye_inner (y),left_eye_inner (z),left_eye_inner (confidence),left_eye (x),left_eye (y),left_eye (z),left_eye (confidence),left_eye_outer (x),left_eye_outer (y),left_eye_outer (z),left_eye_outer (confidence),right_eye_inner (x),right_eye_inner (y),right_eye_inner (z),right_eye_inner (confidence),right_eye (x),right_eye (y),right_eye (z),right_eye (confidence),right_eye_outer (x),right_eye_outer (y),right_eye_outer (z),right_eye_outer (confidence),left_ear (x),left_ear (y),left_ear (z),left_ear (confidence),right_ear (x),right_ear (y),right_ear (z),right_ear (confidence),mouth_left (x),mouth_left (y),mouth_left (z),mouth_left (confidence),mouth_right (x),mouth_right (y),mouth_right (z),mouth_right (confidence),left_shoulder (x),left_shoulder (y),left_shoulder (z),left_shoulder (confidence),right_shoulder (x),right_shoulder (y),right_shoulder (z),right_shoulder (confidence),left_elbow (x),left_elbow (y),left_elbow (z),left_elbow (confidence),right_elbow (x),right_elbow (y),right_elbow (z),right_elbow (confidence),left_wrist (x),left_wrist (y),left_wrist (z),left_wrist (confidence),right_wrist (x),right_wrist (y),right_wrist (z),right_wrist (confidence),left_pinky (x),left_pinky (y),left_pinky (z),left_pinky (confidence),right_pinky (x),right_pinky (y),right_pinky (z),right_pinky (confidence),left_index (x),left_index (y),left_index (z),left_index (confidence),right_index (x),right_index (y),right_index (z),right_index (confidence),left_thumb (x),left_thumb (y),left_thumb (z),left_thumb (confidence),right_thumb (x),right_thumb (y),right_thumb (z),right_thumb (confidence),left_hip (x),left_hip (y),left_hip (z),left_hip (confidence),right_hip (x),right_hip (y),right_hip (z),right_hip (confidence)
1,9.600000000000001,PARTICIPANT HANDOVER,N/A,N/A,REACHING,STATIONARY,MIDDLE,0.0,0.0,1.0,-2.196701328827398,14.431473013540794,-3.0508130955832584,0.3333394294607484,0.0035787913972873996,0.9015897542001952,-0.00035206102580023107,-0.0006311176927224017,-0.6719082734509937,0.7406340188052375,0.85,0.0,0.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.770423889160156,-19.720643997192383,-11.298076629638672,-16.938554763793945,-15.991511344909668,-11.347309112548828,-13.169416427612305,-16.318727493286133,-0.2819244861602783,0.06352859735488892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,9.700000000000001,PARTICIPANT HANDOVER,N/A,N/A,REACHING,STATIONARY,MIDDLE,0.0,0.0,1.0,-2.196701328827398,14.431473013540794,-3.0508130955832584,0.3333394294607484,0.0035787913972873996,0.9015897542001952,-0.00035206102580023107,-0.0006311176927224017,-0.6719082734509937,0.7406340188052375,0.85,0.0,0.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.770423889160156,-19.720643997192383,-11.298076629638672,-16.938554763793945,-15.991511344909668,-11.347309112548828,-13.169416427612305,-16.318727493286133,-0.2819244861602783,0.06352859735488892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,9.8,PARTICIPANT HANDOVER,N/A,N/A,REACHING,STATIONARY,MIDDLE,0.0,0.0,1.0,-2.196701328827398,14.431473013540794,-3.0508130955832584,0.3333394294607484,0.0035787913972873996,0.9015897542001952,-0.00035206102580023107,-0.0006311176927224017,-0.6719082734509937,0.7406340188052375,0.85,0.0,0.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.770423889160156,-19.720643997192383,-11.298076629638672,-16.938554763793945,-15.991511344909668,-11.347309112548828,-13.169416427612305,-16.318727493286133,-0.2819244861602783,0.06352859735488892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,9.9,PARTICIPANT HANDOVER,N/A,N/A,REACHING,STATIONARY,MIDDLE,0.0,0.0,1.0,-2.196701328827002,14.43147301354083,-3.051686270215573,0.33569216337515284,0.003914965892481031,0.9013111791922683,0.0010855351924272012,-0.001064969247869785,-0.6691490793199543,0.743126635977412,0.85,0.0,0.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.770423889160156,-19.720643997192383,-11.298076629638672,-16.938554763793945,-15.991511344909668,-11.347309112548828,-13.169416427612305,-16.318727493286133,-0.2819244861602783,0.06352859735488892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,10.0,PARTICIPANT HANDOVER,N/A,N/A,REACHING,STATIONARY,MIDDLE,0.0,0.0,1.0,-2.196701328827002,14.43147301354083,-3.051686270215573,0.33569216337515284,0.003914965892481031,0.9013111791922683,0.0010855351924272012,-0.001064969247869785,-0.6691490793199543,0.743126635977412,0.85,0.0,0.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.770423889160156,-19.720643997192383,-11.298076629638672,-16.938554763793945,-15.991511344909668,-11.347309112548828,-13.169416427612305,-16.318727493286133,-0.2819244861602783,0.06352859735488892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,10.100000000000001,PARTICIPANT HANDOVER,N/A,N/A,REACHING,STATIONARY,MIDDLE,0.0,0.0,1.0,-2.196701328827002,14.43147301354083,-3.051686270215573,0.33569216337515284,0.003914965892481031,0.9013111791922683,0.0010855351924272012,-0.001064969247869785,-0.6691490793199543,0.743126635977412,0.85,0.0,0.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.770423889160156,-19.720643997192383,-11.298076629638672,-16.938554763793945,-15.991511344909668,-11.347309112548828,-13.169416427612305,-16.318727493286133,-0.2819244861602783,0.06352859735488892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,10.200000000000001,PARTICIPANT HANDOVER,N/A,N/A,REACHING,STATIONARY,MIDDLE,0.0,0.0,1.0,-2.196701328827002,14.43147301354083,-3.051686270215573,0.33569216337515284,0.003914965892481031,0.9013111791922683,0.0010855351924272012,-0.001064969247869785,-0.6691490793199543,0.743126635977412,0.85,0.0,0.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.599478721618652,-16.384315490722656,-14.272663116455078,-16.096433639526367,-7.104521751403809,-9.007879257202148,-8.754870414733887,-22.075349807739258,-0.22710582613945007,0.464543879032135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,10.3,PARTICIPANT HANDOVER,N/A,N/A,REACHING,STATIONARY,MIDDLE,0.0,0.0,1.0,-2.196701328827002,14.43147301354083,-3.051686270215573,0.33569216337515284,0.003914965892481031,0.9013111791922683,0.0010855351924272012,-0.001064969247869785,-0.6691490793199543,0.743126635977412,0.85,0.0,0.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.599478721618652,-16.384315490722656,-14.272663116455078,-16.096433639526367,-7.104521751403809,-9.007879257202148,-8.754870414733887,-22.075349807739258,-0.22710582613945007,0.464543879032135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,10.4,PARTICIPANT HANDOVER,N/A,N/A,REACHING,STATIONARY,MIDDLE,0.0,0.0,1.0,-2.1967013288231207,14.431473013541178,-3.051299120837464,0.49543448767601844,0.01906962066351903,0.9007038108262171,-0.0016198639904512555,-0.002706001160134373,0.4835441500703513,-0.8753142912869157,0.85,0.0,0.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.599478721618652,-16.384315490722656,-14.272663116455078,-16.096433639526367,-7.104521751403809,-9.007879257202148,-8.754870414733887,-22.075349807739258,-0.22710582613945007,0.464543879032135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,10.5,PARTICIPANT HANDOVER,N/A,N/A,REACHING,STATIONARY,MIDDLE,0.0,0.0,1.0,-2.1967013288231207,14.431473013541178,-3.051299120837464,0.49543448767601844,0.01906962066351903,0.9007038108262171,-0.0016198639904512555,-0.002706001160134373,0.4835441500703513,-0.8753142912869157,0.85,0.0,0.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.599478721618652,-16.384315490722656,-14.272663116455078,-16.096433639526367,-7.104521751403809,-9.007879257202148,-8.754870414733887,-22.075349807739258,-0.22710582613945007,0.464543879032135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,10.600000000000001,PARTICIPANT HANDOVER,N/A,N/A,REACHING,STATIONARY,MIDDLE,0.0,0.0,1.0,-2.1967013288231207,14.431473013541178,-3.051299120837464,0.49543448767601844,0.01906962066351903,0.9007038108262171,-0.0016198639904512555,-0.002706001160134373,0.4835441500703513,-0.8753142912869157,0.85,0.0,0.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.599478721618652,-16.384315490722656,-14.272663116455078,-16.096433639526367,-7.104521751403809,-9.007879257202148,-8.754870414733887,-22.075349807739258,-0.22710582613945007,0.464543879032135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,10.700000000000001,PARTICIPANT HANDOVER,N/A,N/A,REACHING,STATIONARY,MIDDLE,0.0,0.0,1.0,-2.1967013288231207,14.431473013541178,-3.051299120837464,0.49543448767601844,0.01906962066351903,0.9007038108262171,-0.0016198639904512555,-0.002706001160134373,0.4835441500703513,-0.8753142912869157,0.85,0.0,0.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.599478721618652,-16.384315490722656,-14.272663116455078,-16.096433639526367,-7.104521751403809,-9.007879257202148,-8.754870414733887,-22.075349807739258,-0.22710582613945007,0.464543879032135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,10.8,PARTICIPANT HANDOVER,N/A,N/A,REACHING,STATIONARY,MIDDLE,0.0,0.0,1.0,-2.1967013288231207,14.431473013541178,-3.051299120837464,0.49543448767601844,0.01906962066351903,0.9007038108262171,-0.0016198639904512555,-0.002706001160134373,0.4835441500703513,-0.8753142912869157,0.85,0.0,0.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.599478721618652,-16.384315490722656,-14.272663116455078,-16.096433639526367,-7.104521751403809,-9.007879257202148,-8.754870414733887,-22.075349807739258,-0.22710582613945007,0.464543879032135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,10.9,PARTICIPANT HANDOVER,N/A,N/A,REACHING,STATIONARY,MIDDLE,0.0,0.0,1.0,-2.1967013288231207,14.431473013541178,-3.051299120837464,0.49543448767601844,0.01906962066351903,0.9007038108262171,-0.0016198639904512555,-0.002706001160134373,0.4835441500703513,-0.8753142912869157,0.85,0.0,0.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.599478721618652,-16.384315490722656,-14.272663116455078,-16.096433639526367,-7.104521751403809,-9.007879257202148,-8.754870414733887,-22.075349807739258,-0.22710582613945007,0.464543879032135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,11.0,PARTICIPANT HANDOVER,N/A,N/A,REACHING,STATIONARY,MIDDLE,0.0,0.0,1.0,-2.1967013288231207,14.431473013541178,-3.051299120837464,0.49543448767601844,0.01906962066351903,0.9007038108262171,-0.0016198639904512555,-0.002706001160134373,0.4835441500703513,-0.8753142912869157,0.85,0.0,0.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.599478721618652,-16.384315490722656,-14.272663116455078,-16.096433639526367,-7.104521751403809,-9.007879257202148,-8.754870414733887,-22.075349807739258,-0.22710582613945007,0.464543879032135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,11.100000000000001,PARTICIPANT HANDOVER,N/A,N/A,REACHING,STATIONARY,MIDDLE,0.0,0.0,1.0,-2.1967013288231207,14.431473013541178,-3.051299120837464,0.49543448767601844,0.01906962066351903,0.9007038108262171,-0.0016198639904512555,-0.002706001160134373,0.4835441500703513,-0.8753142912869157,0.85,0.0,0.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.599478721618652,-16.384315490722656,-14.272663116455078,-16.096433639526367,-7.104521751403809,-9.007879257202148,-8.754870414733887,-22.075349807739258,-0.22710582613945007,0.464543879032135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,11.200000000000001,PARTICIPANT HANDOVER,N/A,N/A,REACHING,STATIONARY,MIDDLE,0.0,0.0,1.0,-2.1967013288231207,14.431473013541178,-3.051299120837464,0.49983208953321273,0.019668080872860597,0.9007045121265529,-0.0013447611047503975,-0.003029221796394691,0.4781979010640963,-0.8782458555841709,0.85,0.0,0.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.599478721618652,-16.384315490722656,-14.272663116455078,-16.096433639526367,-7.104521751403809,-9.007879257202148,-8.754870414733887,-22.075349807739258,-0.22710582613945007,0.464543879032135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,11.3,PARTICIPANT HANDOVER,N/A,N/A,REACHING,STATIONARY,MIDDLE,0.0,0.0,1.0,-2.1967013288231207,14.431473013541178,-3.051299120837464,0.49983208953321273,0.019668080872860597,0.9007045121265529,-0.0013447611047503975,-0.003029221796394691,0.4781979010640963,-0.8782458555841709,0.85,0.0,0.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.599478721618652,-16.384315490722656,-14.272663116455078,-16.096433639526367,-7.104521751403809,-9.007879257202148,-8.754870414733887,-22.075349807739258,-0.22710582613945007,0.464543879032135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
